"business_id","date","score","result"
4224,"20130614",NA,"G"
4224,"20130604",NA,"Y"
4224,"20120809",NA,"G"
4225,"20131106",NA,"G"
4225,"20140721",NA,"G"
4225,"20150324",NA,"G"
4225,"20160208",NA,"G"
4225,"20130425",NA,"G"
4225,"20120904",NA,"G"
4226,"20121228",NA,"G"
4226,"20131023",NA,""
4226,"20140328",NA,"G"
4226,"20140813",NA,"G"
4226,"20150915",NA,"G"
4226,"20120430",NA,""
4226,"20120919",NA,"G"
4227,"20131021",NA,""
4227,"20140827",NA,"G"
4227,"20150209",NA,"G"
4227,"20151002",NA,"G"
4227,"20160303",NA,"G"
4227,"20130321",NA,"G"
4228,"20140210",NA,"G"
4228,"20150129",NA,"Y"
4228,"20150130",NA,"G"
4228,"20160503",NA,"G"
4228,"20130531",NA,"G"
4228,"20120814",NA,"G"
4228,"20120808",NA,"Y"
4229,"20121026",NA,"G"
4229,"20131030",NA,"G"
4229,"20141020",NA,"Y"
4229,"20150720",NA,""
4229,"20120725",NA,"G"
4230,"20140221",NA,"Y"
4230,"20140303",NA,"G"
4230,"20140819",NA,"G"
4230,"20141215",NA,"G"
4230,"20151013",NA,"G"
4230,"20160315",NA,"G"
4230,"20130423",NA,"G"
4230,"20120716",NA,"G"
4231,"20131122",NA,"G"
4231,"20140619",NA,"G"
4231,"20141205",NA,"G"
4231,"20151202",NA,""
4231,"20120906",NA,""
4232,"20140613",NA,"G"
4232,"20150218",NA,"G"
4233,"20140213",NA,"G"
4233,"20140623",NA,"G"
4233,"20141105",NA,"G"
4233,"20151015",NA,"G"
4233,"20160310",NA,"G"
4233,"20120504",NA,""
4233,"20130708",NA,"G"
4233,"20120918",NA,"G"
4234,"20130919",NA,"G"
4234,"20140603",NA,"G"
4234,"20150415",NA,"G"
4234,"20160125",NA,"G"
4234,"20120828",NA,"G"
4235,"20131031",NA,""
4235,"20140521",NA,"G"
4235,"20150408",NA,"G"
4235,"20160128",NA,"G"
4235,"20120816",NA,"G"
4236,"20130808",NA,"Y"
4236,"20130815",NA,"Y"
4236,"20130823",NA,"G"
4236,"20140219",NA,""
4236,"20140717",NA,"G"
4236,"20141224",NA,"G"
4236,"20150520",NA,""
4236,"20151211",NA,"G"
4236,"20120830",NA,"G"
4237,"20121228",NA,""
4237,"20130904",NA,""
4237,"20140709",NA,"G"
4237,"20150115",NA,"G"
4237,"20151201",NA,"G"
4237,"20130422",NA,"G"
4237,"20120503",NA,""
4237,"20120801",NA,"G"
4238,"20140108",NA,"G"
4238,"20140908",NA,"G"
4238,"20130307",NA,"G"
4238,"20120808",NA,"G"
4239,"20121205",NA,"G"
4239,"20141217",NA,"G"
4239,"20151211",NA,"G"
4239,"20130419",NA,"G"
4239,"20130909",NA,"G"
4240,"20121130",NA,"G"
4240,"20131022",NA,"G"
4240,"20141008",NA,"G"
4240,"20150917",NA,""
4240,"20151221",NA,"G"
4241,"20121217",NA,"G"
4241,"20131119",NA,"G"
4241,"20140507",NA,"G"
4241,"20140923",NA,"G"
4241,"20150116",NA,"G"
4241,"20150512",NA,"G"
4241,"20151007",NA,"G"
4241,"20160301",NA,"G"
4241,"20130522",NA,"G"
4241,"20120706",NA,"G"
4242,"20130129",NA,"G"
4242,"20130731",NA,"G"
4242,"20140204",NA,"G"
4242,"20140812",NA,"G"
4242,"20150114",NA,"G"
4242,"20150908",NA,"G"
4242,"20160204",NA,"G"
4242,"20120627",NA,""
4243,"20130816",NA,"G"
4243,"20140701",NA,"G"
4243,"20150220",NA,"G"
4243,"20160421",NA,"G"
4243,"20120703",NA,"G"
4244,"20121011",NA,"G"
4244,"20141006",NA,"G"
4244,"20150713",NA,"G"
4244,"20130430",NA,"G"
4245,"20121210",NA,"G"
4245,"20130725",NA,"G"
4245,"20141113",NA,"Y"
4245,"20141114",NA,"G"
4245,"20151118",NA,"G"
4245,"20160420",NA,"G"
4245,"20130419",NA,"G"
4245,"20120521",NA,""
4245,"20120823",NA,"G"
4246,"20140324",NA,"G"
4246,"20151007",NA,"G"
4246,"20160218",NA,"G"
4246,"20120627",NA,""
4247,"20121003",NA,"G"
4247,"20140313",NA,"G"
4247,"20150115",NA,"G"
4247,"20150723",NA,"G"
4247,"20160128",NA,"G"
4247,"20130403",NA,"G"
4248,"20131107",NA,"G"
4248,"20141007",NA,"G"
4248,"20150519",NA,"G"
4248,"20151202",NA,"G"
4248,"20160229",NA,"G"
4248,"20120808",NA,"G"
4249,"20140411",NA,"G"
4249,"20141104",NA,"G"
4249,"20150423",NA,"G"
4249,"20151117",NA,"G"
4249,"20130523",NA,"G"
4249,"20120705",NA,"G"
4250,"20121025",NA,"G"
4250,"20130729",NA,"G"
4250,"20140825",NA,"G"
4250,"20150218",NA,"G"
4250,"20160222",NA,"G"
4250,"20160429",NA,""
4251,"20121030",NA,"G"
4251,"20141007",NA,"G"
4251,"20151001",NA,"G"
4251,"20130910",NA,"G"
4252,"20130225",NA,"G"
4252,"20131106",NA,"G"
4252,"20140903",NA,"G"
4252,"20151014",NA,"G"
4252,"20120508",NA,""
4252,"20120820",NA,"G"
4253,"20150220",NA,"G"
4254,"20151118",NA,"G"
4255,"20130228",NA,"G"
4255,"20130206",NA,"Y"
4255,"20140310",NA,"G"
4255,"20120503",NA,""
4256,"20131003",NA,"G"
4256,"20140610",NA,"G"
4256,"20141028",NA,"G"
4256,"20150612",NA,"G"
4256,"20130313",NA,"G"
4256,"20120802",NA,"G"
4257,"20151009",NA,"G"
4258,"20121207",NA,"G"
4258,"20131118",NA,"G"
4258,"20140421",NA,"G"
4258,"20141017",NA,"G"
4258,"20150427",NA,"G"
4258,"20151029",NA,"G"
4258,"20160322",NA,"G"
4258,"20130328",NA,"G"
4259,"20140325",NA,"g"
4259,"20150116",NA,"g"
4259,"20130325",NA,"G"
4260,"20121126",NA,""
4260,"20140211",NA,"G"
4260,"20140911",NA,"G"
4260,"20150128",NA,"G"
4260,"20150701",NA,"Y"
4260,"20150708",NA,"G"
4260,"20160407",NA,""
4260,"20130502",NA,"G"
4261,"20121116",NA,"G"
4261,"20131115",NA,"G"
4261,"20141211",NA,"G"
4261,"20160104",NA,"G"
4261,"20120611",NA,""
4262,"20130117",NA,"G"
4262,"20140421",NA,"G"
4262,"20151022",NA,"G"
4263,"20121023",NA,"G"
4263,"20130430",NA,""
4264,"20121218",NA,"G"
4265,"20121119",NA,"G"
4265,"20141229",NA,"G"
4265,"20151228",NA,"G"
4265,"20130506",NA,"G"
4266,"20151203",NA,"G"
4267,"20130214",NA,""
4267,"20131022",NA,""
4267,"20140404",NA,"G"
4267,"20141103",NA,"G"
4268,"20160112",NA,"G"
4269,"20131203",NA,"G"
4269,"20120726",NA,"G"
4270,"20140710",NA,"G"
4270,"20141217",NA,"G"
4270,"20150811",NA,"G"
4271,"20121106",NA,"Y"
4271,"20121107",NA,"G"
4271,"20120718",NA,"Y"
4272,"20130826",NA,"G"
4272,"20120828",NA,"G"
4273,"20150401",NA,"G"
4274,"20121219",NA,"G"
4274,"20140403",NA,"G"
4275,"20130125",NA,"G"
4275,"20140430",NA,"G"
4275,"20141222",NA,"G"
4275,"20151222",NA,"G"
4275,"20120515",NA,""
4276,"20150130",NA,""
4277,"20130116",NA,"Y"
4277,"20130205",NA,"Y"
4277,"20140327",NA,"G"
4277,"20150716",NA,""
4277,"20150723",NA,"Y"
4277,"20150901",NA,"G"
4277,"20130306",NA,"G"
4278,"20160222",NA,"G"
4278,"20121011",NA,"G"
4278,"20131030",NA,"G"
4278,"20140707",NA,"G"
4278,"20150303",NA,"G"
4278,"20130416",NA,"G"
4279,"20121011",NA,"G"
4279,"20140129",NA,"Y"
4279,"20140821",NA,"G"
4279,"20150318",NA,"G"
4279,"20150826",NA,"G"
4279,"20160324",NA,"G"
4279,"20130618",NA,"G"
4280,"20130814",NA,"G"
4280,"20141104",NA,"G"
4280,"20151008",NA,"G"
4280,"20160307",NA,"G"
4280,"20120919",NA,"G"
4281,"20141015",NA,"G"
4281,"20150609",NA,"G"
4281,"20160115",NA,"G"
4281,"20160511",NA,"G"
4282,"20131017",NA,"G"
4282,"20141118",NA,"G"
4282,"20160113",NA,"G"
4283,"20121024",NA,"G"
4283,"20131106",NA,"G"
4283,"20140821",NA,"G"
4283,"20150515",NA,"G"
4283,"20160225",NA,"G"
4284,"20150105",NA,"G"
4285,"20140521",NA,"G"
4285,"20140826",NA,"G"
4285,"20151104",NA,"G"
4285,"20160428",NA,"G"
4285,"20130919",NA,"G"
4286,"20121129",NA,"G"
4286,"20131105",NA,"G"
4286,"20141125",NA,"G"
4286,"20151015",NA,"G"
4286,"20120518",NA,""
4287,"20130226",NA,"G"
4287,"20140109",NA,"G"
4287,"20140709",NA,"G"
4288,"20140318",NA,"G"
4288,"20141022",NA,"G"
4288,"20151211",NA,"G"
4289,"20121221",NA,""
4289,"20131011",NA,"G"
4289,"20140307",NA,"G"
4289,"20141024",NA,""
4289,"20150116",NA,""
4289,"20150806",NA,""
4289,"20151216",NA,"G"
4289,"20160504",NA,"G"
4289,"20120510",NA,""
4290,"20130131",NA,"G"
4290,"20131021",NA,""
4290,"20140806",NA,"G"
4290,"20150210",NA,"G"
4290,"20150915",NA,"G"
4290,"20120514",NA,""
4291,"20130829",NA,"G"
4291,"20140826",NA,"G"
4291,"20150312",NA,"G"
4291,"20120815",NA,"G"
4292,"20140311",NA,""
4292,"20151123",NA,"G"
4293,"20140109",NA,"G"
4293,"20141030",NA,"G"
4293,"20150513",NA,"G"
4293,"20160128",NA,"G"
4294,"20120912",NA,"G"
4295,"20150324",NA,"Y"
4295,"20150909",NA,"G"
4295,"20160120",NA,"G"
4296,"20130603",NA,"G"
4296,"20140318",NA,""
4297,"20140318",NA,""
4298,"20121031",NA,"Y"
4298,"20121031",NA,"G"
4298,"20121101",NA,"G"
4298,"20131016",NA,"Y"
4298,"20141114",NA,"Y"
4298,"20141114",NA,"G"
4298,"20130408",NA,"G"
4299,"20151109",NA,"G"
4299,"20121016",NA,"G"
4299,"20131126",NA,"G"
4299,"20141205",NA,"G"
4300,"20141023",NA,"G"
4300,"20151117",NA,"Y"
4300,"20130524",NA,"G"
4301,"20130226",NA,"G"
4301,"20130926",NA,"G"
4301,"20140821",NA,"G"
4301,"20150406",NA,"G"
4302,"20121203",NA,"G"
4302,"20140506",NA,"G"
4302,"20150120",NA,"Y"
4302,"20150128",NA,"G"
4302,"20160203",NA,"G"
4302,"20130415",NA,"G"
4302,"20120522",NA,""
4302,"20120813",NA,"G"
4303,"20141209",NA,"G"
4303,"20150330",NA,"G"
4303,"20150831",NA,"G"
4304,"20131115",NA,"G"
4304,"20150114",NA,"G"
4304,"20120806",NA,"g"
4305,"20130807",NA,"G"
4305,"20141230",NA,"G"
4305,"20151223",NA,"G"
4306,"20140324",NA,"G"
4306,"20151229",NA,"G"
4306,"20130313",NA,"Y"
4306,"20130320",NA,"G"
4307,"20130717",NA,"G"
4307,"20140403",NA,"G"
4307,"20141008",NA,"G"
4307,"20151118",NA,"G"
4307,"20160408",NA,"G"
4308,"20130211",NA,"G"
4308,"20140902",NA,"G"
4308,"20151217",NA,"G"
4309,"20140902",NA,"Y"
4309,"20140910",NA,"G"
4309,"20150202",NA,"G"
4309,"20150818",NA,"G"
4309,"20160127",NA,"G"
4309,"20120927",NA,"G"
4310,"20121009",NA,"G"
4310,"20131029",NA,"G"
4310,"20140520",NA,"G"
4310,"20141104",NA,"G"
4310,"20150720",NA,"G"
4310,"20130321",NA,"G"
4311,"20121120",NA,"G"
4311,"20131216",NA,"G"
4311,"20140625",NA,"G"
4311,"20141104",NA,"G"
4311,"20150421",NA,"G"
4311,"20150910",NA,"G"
4311,"20150918",NA,"G"
4311,"20130620",NA,"G"
4312,"20160315",NA,"G"
4313,"20130131",NA,"G"
4313,"20140207",NA,"G"
4313,"20150220",NA,"G"
4313,"20160317",NA,"G"
4313,"20120517",NA,""
4314,"20151202",NA,"G"
4314,"20160506",NA,"G"
4315,"20140114",NA,"G"
4315,"20140820",NA,"G"
4316,"20121115",NA,"Y"
4316,"20121127",NA,"G"
4316,"20131021",NA,"G"
4316,"20140930",NA,""
4316,"20150424",NA,"G"
4317,"20131105",NA,"G"
4318,"20131121",NA,"G"
4319,"20121003",NA,""
4319,"20130513",NA,"G"
4320,"20140430",NA,"G"
4320,"20150519",NA,"G"
4320,"20160309",NA,"G"
4321,"20140709",NA,"Y"
4321,"20140716",NA,"G"
4321,"20151224",NA,"G"
4321,"20130425",NA,"G"
4322,"20140826",NA,"G"
4323,"20121116",NA,"G"
4323,"20131011",NA,"G"
4323,"20140820",NA,"G"
4323,"20150923",NA,"G"
4324,"20120510",NA,""
4324,"20130611",NA,"G"
4325,"20141226",NA,"G"
4325,"20130930",NA,"G"
4326,"20131202",NA,"G"
4326,"20120917",NA,"G"
4327,"20121129",NA,"G"
4327,"20151105",NA,"G"
4328,"20140422",NA,"G"
4328,"20150603",NA,"G"
4329,"20130807",NA,"G"
4330,"20151229",NA,"G"
4331,"20131113",NA,"G"
4331,"20141210",NA,"G"
4331,"20150911",NA,"G"
4331,"20130304",NA,"G"
4332,"20140130",NA,"G"
4332,"20140820",NA,"G"
4332,"20141224",NA,"G"
4332,"20151020",NA,"G"
4332,"20160309",NA,"G"
4332,"20160315",NA,"G"
4332,"20130709",NA,"G"
4332,"20120912",NA,"G"
4332,"20120905",NA,"Y"
4333,"20150217",NA,"G"
4334,"20140205",NA,"R"
4334,"20150630",NA,"Y"
4335,"20121119",NA,"G"
4335,"20140115",NA,"G"
4335,"20150803",NA,"G"
4335,"20120507",NA,""
4336,"20140606",NA,"G"
4336,"20150520",NA,"G"
4336,"20130530",NA,"Y"
4336,"20130606",NA,""
4336,"20120803",NA,"G"
4337,"20131108",NA,"G"
4337,"20150430",NA,"G"
4337,"20160202",NA,"G"
4338,"20121203",NA,"G"
4338,"20130722",NA,"G"
4338,"20140109",NA,"G"
4338,"20140819",NA,"G"
4338,"20150106",NA,"G"
4338,"20150729",NA,"G"
4338,"20160224",NA,"G"
4338,"20130516",NA,"G"
4339,"20121109",NA,"G"
4340,"20151216",NA,"G"
4341,"20131007",NA,"G"
4341,"20140311",NA,"G"
4341,"20160420",NA,"G"
4341,"20130506",NA,"G"
4341,"20120927",NA,"G"
4342,"20131003",NA,"G"
4342,"20140507",NA,"G"
4342,"20150107",NA,"G"
4342,"20160120",NA,"G"
4342,"20160505",NA,"G"
4343,"20151002",NA,"G"
4344,"20160129",NA,"G"
4345,"20151012",NA,"G"
4346,"20130129",NA,""
4346,"20131114",NA,"G"
4346,"20140925",NA,"G"
4346,"20150227",NA,"G"
4346,"20120521",NA,""
4347,"20130122",NA,"G"
4347,"20140227",NA,"g"
4347,"20150223",NA,"G"
4348,"20151008",NA,"G"
4349,"20131121",NA,"G"
4349,"20140604",NA,"Y"
4349,"20140611",NA,"G"
4349,"20141204",NA,"G"
4349,"20150417",NA,"G"
4349,"20151103",NA,"G"
4349,"20160330",NA,"G"
4350,"20140218",NA,"g"
4350,"20150922",NA,"G"
4351,"20140410",NA,""
4351,"20150107",NA,"G"
4351,"20160122",NA,"G"
4351,"20120725",NA,"G"
4352,"20140307",NA,"G"
4352,"20140617",NA,"G"
4352,"20151019",NA,"G"
4352,"20160307",NA,"G"
4352,"20120525",NA,""
4353,"20140310",NA,"G"
4353,"20120515",NA,""
4353,"20130612",NA,"G"
4354,"20160315",NA,"G"
4355,"20140114",NA,"G"
4355,"20140812",NA,"G"
4355,"20120510",NA,""
4355,"20130619",NA,"G"
4355,"20120911",NA,"G"
4356,"20130204",NA,"G"
4356,"20140514",NA,"G"
4356,"20141112",NA,"G"
4356,"20150529",NA,"G"
4356,"20151215",NA,"G"
4356,"20120430",NA,""
4357,"20130130",NA,"G"
4357,"20140116",NA,"Y"
4357,"20140123",NA,"G"
4357,"20141218",NA,"G"
4357,"20151222",NA,"G"
4357,"20120521",NA,""
4357,"20130606",NA,"G"
4357,"20120907",NA,"G"
4358,"20131107",NA,"G"
4358,"20140613",NA,"G"
4358,"20150515",NA,"G"
4358,"20151007",NA,"G"
4358,"20160422",NA,"G"
4358,"20120919",NA,"G"
4359,"20130204",NA,""
4359,"20140326",NA,"G"
4359,"20141110",NA,"G"
4359,"20150611",NA,"G"
4359,"20160411",NA,"G"
4359,"20130614",NA,"G"
4359,"20120606",NA,""
4359,"20120910",NA,"G"
4360,"20140623",NA,"G"
4360,"20150206",NA,"Y"
4360,"20150211",NA,"G"
4361,"20130621",NA,"R"
4361,"20131028",NA,"G"
4361,"20140205",NA,"G"
4362,"20140227",NA,"G"
4362,"20140828",NA,"Y"
4362,"20140910",NA,"G"
4362,"20120912",NA,"Y"
4362,"20120919",NA,"G"
4363,"20131022",NA,"R"
4363,"20131024",NA,"G"
4363,"20140331",NA,"Y"
4363,"20140407",NA,"G"
4363,"20150202",NA,"G"
4363,"20151012",NA,"Y"
4363,"20151130",NA,"G"
4363,"20120608",NA,""
4364,"20140515",NA,"G"
4364,"20151001",NA,"G"
4364,"20130412",NA,"G"
4365,"20130729",NA,"G"
4365,"20140211",NA,"G"
4365,"20140918",NA,"G"
4365,"20150519",NA,"G"
4365,"20151117",NA,"G"
4365,"20160509",NA,"G"
4365,"20120502",NA,""
4365,"20120831",NA,"Y"
4366,"20131226",NA,"G"
4367,"20130926",NA,"G"
4367,"20140409",NA,"G"
4367,"20150603",NA,"G"
4367,"20130327",NA,"G"
4367,"20120717",NA,"G"
4368,"20140502",NA,"G"
4368,"20160310",NA,"G"
4369,"20151112",NA,""
4369,"20160512",NA,"G"
4370,"20121221",NA,"G"
4370,"20131004",NA,"G"
4370,"20140307",NA,""
4370,"20140918",NA,"G"
4370,"20150206",NA,"G"
4370,"20120510",NA,""
4371,"20130211",NA,"G"
4371,"20130801",NA,"G"
4371,"20140827",NA,"G"
4371,"20151026",NA,"G"
4372,"20130219",NA,"G"
4372,"20130822",NA,"G"
4372,"20151109",NA,"G"
4372,"20140224",NA,"G"
4372,"20140908",NA,"G"
4372,"20150406",NA,"G"
4372,"20120614",NA,""
4373,"20140326",NA,"G"
4373,"20130408",NA,"G"
4374,"20141229",NA,"G"
4374,"20151119",NA,"G"
4374,"20151221",NA,"G"
4375,"20121212",NA,"Y"
4375,"20121212",NA,"G"
4375,"20121226",NA,"G"
4375,"20130724",NA,"G"
4375,"20130828",NA,"G"
4375,"20140407",NA,"Y"
4375,"20140428",NA,"Y"
4375,"20140519",NA,"G"
4375,"20140930",NA,"Y"
4375,"20140930",NA,"G"
4375,"20141007",NA,"G"
4375,"20150615",NA,"G"
4375,"20130528",NA,"Y"
4375,"20130702",NA,"Y"
4376,"20131202",NA,"G"
4376,"20140401",NA,"G"
4376,"20140929",NA,"G"
4376,"20151020",NA,"G"
4376,"20120618",NA,""
4377,"20121016",NA,"G"
4377,"20121008",NA,"R"
4377,"20131227",NA,"Y"
4377,"20140103",NA,"G"
4377,"20140317",NA,"G"
4377,"20140820",NA,"Y"
4377,"20140902",NA,"Y"
4377,"20140918",NA,"G"
4377,"20141229",NA,"G"
4377,"20150630",NA,"G"
4377,"20151207",NA,"G"
4377,"20160510",NA,"G"
4377,"20130513",NA,"G"
4378,"20130208",NA,""
4378,"20140307",NA,"G"
4378,"20141029",NA,"G"
4378,"20150608",NA,"G"
4379,"20120806",NA,"G"
4379,"20130918",NA,"G"
4380,"20141020",NA,"G"
4380,"20151229",NA,"G"
4381,"20130821",NA,"Y"
4381,"20130828",NA,"G"
4381,"20141009",NA,"G"
4381,"20151229",NA,"G"
4381,"20120806",NA,"Y"
4382,"20140129",NA,"Y"
4382,"20140211",NA,"G"
4382,"20140612",NA,"G"
4382,"20141022",NA,"G"
4382,"20150219",NA,"Y"
4382,"20150225",NA,"G"
4382,"20151125",NA,"G"
4382,"20120604",NA,""
4382,"20120925",NA,"G"
4383,"20140707",NA,"G"
4384,"20130123",NA,"G"
4384,"20140805",NA,"G"
4384,"20150904",NA,"G"
4384,"20120430",NA,""
4385,"20130220",NA,"G"
4385,"20141201",NA,"G"
4385,"20151019",NA,"G"
4385,"20120430",NA,""
4386,"20130118",NA,"Y"
4386,"20130619",NA,"Y"
4386,"20140204",NA,"G"
4386,"20141120",NA,"G"
4386,"20150928",NA,"G"
4386,"20130404",NA,"Y"
4387,"20130125",NA,"G"
4387,"20141030",NA,"G"
4387,"20150424",NA,"G"
4388,"20150303",NA,"G"
4388,"20160316",NA,"G"
4389,"20130215",NA,"G"
4389,"20140207",NA,"G"
4389,"20150105",NA,"G"
4389,"20151124",NA,"G"
4390,"20150602",NA,"G"
4390,"20130311",NA,"G"
4391,"20130103",NA,"G"
4391,"20140401",NA,"R"
4391,"20150811",NA,""
4392,"20150928",NA,"G"
4392,"20160125",NA,"G"
4393,"20130206",NA,"G"
4393,"20140507",NA,"G"
4393,"20150421",NA,""
4393,"20160318",NA,"G"
4394,"20130125",NA,"G"
4394,"20140203",NA,"G"
4394,"20150107",NA,"G"
4394,"20151103",NA,"G"
4395,"20121114",NA,"G"
4396,"20130125",NA,"G"
4396,"20140207",NA,"G"
4396,"20141215",NA,"G"
4396,"20151023",NA,"G"
4396,"20120621",NA,""
4397,"20130925",NA,"G"
4397,"20140224",NA,"G"
4397,"20140924",NA,"G"
4397,"20130411",NA,"G"
4398,"20121024",NA,"G"
4398,"20140311",NA,"G"
4398,"20140828",NA,"G"
4398,"20160301",NA,"G"
4398,"20120504",NA,""
4398,"20130509",NA,"G"
4399,"20130206",NA,"G"
4399,"20140117",NA,""
4399,"20151218",NA,"G"
4400,"20140514",NA,"G"
4400,"20150604",NA,"G"
4400,"20130306",NA,"G"
4401,"20140123",NA,""
4401,"20140306",NA,"G"
4402,"20131106",NA,"G"
4402,"20140912",NA,"G"
4402,"20151022",NA,"G"
4403,"20130129",NA,"Y"
4403,"20130205",NA,"G"
4403,"20140304",NA,"G"
4404,"20121031",NA,"G"
4404,"20140325",NA,"G"
4404,"20141006",NA,"G"
4404,"20151201",NA,"G"
4404,"20160421",NA,"G"
4405,"20140515",NA,"G"
4405,"20150604",NA,"G"
4405,"20130306",NA,"G"
4406,"20141106",NA,"G"
4406,"20151125",NA,"G"
4406,"20160421",NA,"G"
4406,"20130329",NA,"G"
4407,"20130517",NA,"G"
4407,"20130509",NA,"Y"
4408,"20121030",NA,"G"
4408,"20140502",NA,"G"
4408,"20150629",NA,"G"
4409,"20130905",NA,"G"
4409,"20140227",NA,"Y"
4409,"20140825",NA,"G"
4409,"20150203",NA,"G"
4409,"20150924",NA,"G"
4409,"20160325",NA,"G"
4409,"20130320",NA,"G"
4409,"20120530",NA,""
4410,"20150717",NA,"G"
4411,"20130916",NA,"G"
4411,"20140814",NA,"G"
4412,"20131003",NA,"G"
4412,"20140618",NA,"G"
4412,"20141208",NA,"G"
4412,"20150803",NA,"G"
4412,"20130314",NA,"G"
4412,"20120906",NA,"G"
4413,"20140825",NA,"Y"
4413,"20140903",NA,"G"
4413,"20151214",NA,"G"
4413,"20130429",NA,"Y"
4413,"20130612",NA,"G"
4414,"20121228",NA,"G"
4414,"20130830",NA,"G"
4414,"20140226",NA,"G"
4414,"20141023",NA,"G"
4414,"20150218",NA,"G"
4414,"20150826",NA,"G"
4414,"20151218",NA,"G"
4414,"20160429",NA,"Y"
4414,"20160506",NA,"G"
4415,"20140304",NA,"G"
4415,"20150226",NA,"G"
4415,"20120627",NA,""
4416,"20131104",NA,"G"
4416,"20141202",NA,"G"
4416,"20151216",NA,"G"
4417,"20130226",NA,"G"
4417,"20131205",NA,"G"
4417,"20140422",NA,"G"
4417,"20141021",NA,"G"
4417,"20150427",NA,"g"
4417,"20120906",NA,"G"
4418,"20140327",NA,"g"
4418,"20150304",NA,"y"
4418,"20150311",NA,"g"
4418,"20160509",NA,""
4419,"20121218",NA,"G"
4419,"20130801",NA,"G"
4419,"20140819",NA,"G"
4419,"20150930",NA,"G"
4420,"20140113",NA,"G"
4420,"20141009",NA,"G"
4420,"20150316",NA,"G"
4420,"20151014",NA,"G"
4420,"20160217",NA,"G"
4420,"20130530",NA,"G"
4421,"20141126",NA,"G"
4421,"20151118",NA,"G"
4422,"20121121",NA,"G"
4422,"20130802",NA,"G"
4422,"20141226",NA,"G"
4422,"20151223",NA,"G"
4423,"20121130",NA,"G"
4423,"20130802",NA,"G"
4423,"20140926",NA,"G"
4423,"20151223",NA,"G"
4424,"20121108",NA,"G"
4424,"20130819",NA,"G"
4425,"20141103",NA,"G"
4425,"20150831",NA,"G"
4426,"20130123",NA,"G"
4426,"20131003",NA,"G"
4426,"20141002",NA,"G"
4426,"20150518",NA,"G"
4426,"20120705",NA,"G"
4427,"20160307",NA,"G"
4428,"20130729",NA,"G"
4428,"20140428",NA,"G"
4428,"20150323",NA,"G"
4428,"20160128",NA,"G"
4429,"20130130",NA,"G"
4429,"20131001",NA,"G"
4429,"20140930",NA,"G"
4429,"20150528",NA,"G"
4430,"20131125",NA,"Y"
4430,"20131203",NA,"G"
4430,"20140814",NA,"G"
4430,"20150512",NA,"R"
4430,"20150519",NA,"G"
4430,"20160308",NA,"Y"
4430,"20160311",NA,"G"
4431,"20131030",NA,"G"
4431,"20140828",NA,"G"
4431,"20150401",NA,"G"
4431,"20160127",NA,"G"
4431,"20130422",NA,"G"
4432,"20130204",NA,"G"
4432,"20140114",NA,"G"
4432,"20160112",NA,"G"
4433,"20140321",NA,"G"
4433,"20141021",NA,"G"
4433,"20150519",NA,"G"
4433,"20160321",NA,"G"
4433,"20120821",NA,"G"
4434,"20140604",NA,"Y"
4434,"20120724",NA,"G"
4435,"20121010",NA,"G"
4435,"20130528",NA,"G"
4436,"20130916",NA,"G"
4436,"20131118",NA,"G"
4436,"20130521",NA,"G"
4437,"20140811",NA,"G"
4437,"20151005",NA,"G"
4437,"20160107",NA,"G"
4438,"20140116",NA,"G"
4438,"20140828",NA,"Y"
4438,"20140910",NA,"G"
4438,"20150224",NA,"G"
4438,"20150812",NA,"G"
4438,"20160127",NA,"G"
4438,"20130417",NA,"G"
4439,"20121129",NA,"G"
4439,"20130424",NA,"G"
4440,"20121026",NA,"G"
4440,"20140319",NA,"Y"
4440,"20150512",NA,"G"
4440,"20130509",NA,"G"
4441,"20140326",NA,"G"
4441,"20150109",NA,"G"
4441,"20150618",NA,""
4441,"20160107",NA,"G"
4442,"20121017",NA,"G"
4442,"20131113",NA,"G"
4442,"20140421",NA,"G"
4442,"20141016",NA,"G"
4442,"20150428",NA,"G"
4442,"20151106",NA,"G"
4442,"20160411",NA,"G"
4442,"20130312",NA,"G"
4443,"20140605",NA,"g"
4443,"20150123",NA,""
4444,"20130930",NA,"G"
4444,"20131002",NA,"G"
4444,"20140825",NA,"G"
4444,"20120813",NA,"G"
4445,"20131121",NA,"G"
4445,"20140522",NA,"G"
4445,"20120925",NA,"G"
4446,"20131121",NA,"G"
4446,"20141103",NA,"G"
4446,"20150921",NA,"G"
4447,"20120604",NA,""
4448,"20130612",NA,"G"
4448,"20141106",NA,"G"
4448,"20150512",NA,"G"
4449,"20120910",NA,"G"
4450,"20130709",NA,"G"
4451,"20140702",NA,"G"
4451,"20151202",NA,"G"
4452,"20151210",NA,"G"
4453,"20121128",NA,"G"
4453,"20140604",NA,"G"
4454,"20130925",NA,"R"
4455,"20140224",NA,"G"
4455,"20150107",NA,"G"
4455,"20130411",NA,"G"
4456,"20130206",NA,"G"
4456,"20140205",NA,"G"
4456,"20160304",NA,"Y"
4457,"20141013",NA,"G"
4457,"20150226",NA,"G"
4457,"20130916",NA,"G"
4458,"20140326",NA,""
4458,"20150624",NA,"G"
4458,"20130506",NA,"G"
4459,"20131115",NA,"G"
4459,"20140604",NA,"G"
4459,"20141104",NA,"G"
4459,"20150622",NA,"G"
4459,"20151229",NA,"G"
4459,"20130429",NA,"G"
