"business_id","name","address","date","last_updated","city","state","latitude","longitude","Major_Violation_Improper_Holding_Temperature","Minor_Violation_Improper_Holding_Temperature","Major_Violation_Inadequate_Cooking","Minor_Violation_Inadequate_Cooking","Major_Violation_Personal_Hygiene","Minor_Violation_Personal_Hygiene","Major_Violation_Contaminated_Equipment","Minor_Violation_Contaminated_Equipment","Major_Violation_Unsafe_Food_Source","Minor_Violation_Unsafe_Food_Source"
"FA0001434","CINNAHOLIC","2132 OXFORD ST","03/12/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870375","-122.265932",0,0,0,0,0,0,0,0,0,0
"FA0000054","PANINI","2115 ALLSTON WY","08/26/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.869499","-122.267222",0,0,0,0,0,0,0,1,0,0
"FA0000637","NORDIC HOUSE","2709 SAN PABLO AVE","04/17/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.857181","-122.28824",0,0,0,0,0,0,0,0,0,0
"FA0001471","KAZE","1956 SHATTUCK AVE","03/18/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.872771","-122.268466",0,1,0,0,0,0,0,0,0,0
"FA0001614","BRITTANY CREPES","913 UNIVERSITY AVE","03/18/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.868371","-122.29609",0,0,0,0,0,0,0,0,0,0
"FA0000452","UNCOMMON CAFE","2817 7TH ST","09/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.854531","-122.292241",0,0,0,0,0,0,0,0,0,0
"FA0001517","BERKELEY PUBLIC","2518-C DURANT AVE","02/08/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.867905","-122.258265",0,0,0,0,0,0,0,0,0,0
"FA0001107","ASHA TEA HOUSE","2086 UNIVERSITY AVE","09/10/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.87208","-122.268601",0,0,0,0,0,0,0,0,0,0
"FA0001620","LAPPERTS ICE CREAM","2401 TELEGRAPH AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.866919","-122.258812",0,0,0,0,0,0,0,0,0,0
"FA0000119","VIRGINIA BAKERY","1690 SHATTUCK AVE","01/28/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.876838","-122.268984",0,0,0,0,0,0,0,1,0,0
"FA0000400","PIC 'N PAC LIQUORS","1296 SAN PABLO AVE","08/25/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.851095","-122.283297",0,0,0,0,0,0,0,0,0,0
"FA0001582","MOUNTAIN MIKE'S PIZZA","1610 SAN PABLO AVE","12/28/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.874943","-122.294097",0,0,0,0,0,0,0,0,0,0
"FA0000487","THE BOOT STRAPPER","2836 SACRAMENTO ST","03/27/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.856153","-122.27971",0,0,0,0,0,0,0,0,0,0
"FA0000271","THE HOMEMADE CAFE","2454 SACRAMENTO ST","02/23/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.86297","-122.281294",0,0,0,0,0,0,0,0,0,0
"FA0000534","AKI'S RESTAURANT","2505-C HEARST AVE","01/21/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.875072","-122.260226",0,0,0,0,0,0,0,0,0,0
"FA0000290","NICK'S LOUNGE","3218 ADELINE ST","05/20/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.850299","-122.270926",0,0,0,0,0,0,0,0,0,0
"FA0001019","THE LOCAL BUTCHER SHOP, LLC","1600 SHATTUCK AVE","12/07/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.878112","-122.269114",0,1,0,0,0,0,0,0,0,0
"FA0000419","THE CHEESE BOARD, INC.","1504 SHATTUCK AVE","01/13/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.880147","-122.26935",0,0,0,0,0,0,0,0,0,0
"FA0000174","CHEVRON #306143  1099/1615","1399 SAN PABLO AVE","05/29/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.878926","-122.295247",0,0,0,0,0,0,0,0,0,0
"FA0001574","85C BAKERY CAFE","21 SHATTUCK SQ","11/24/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871976","-122.267811",0,0,0,0,0,0,0,0,0,0
"FA0001370","CASA LATINA BAKERY","1805 SAN PABLO AVE","12/09/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871635","-122.29288",0,0,0,0,0,0,0,0,0,0
"FA0000052","STARBUCKS COFFEE #9217","2128 OXFORD ST","03/12/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870442","-122.26594",0,0,0,0,0,0,0,0,0,0
"FA0001024","SMOKE BERKELEY","2434 SAN PABLO AVE","03/03/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.862197","-122.289992",0,0,0,0,0,0,0,0,0,0
"FA0001340","ARTIS COFFEE ROASTERS","1717 4TH ST","06/09/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.871086","-122.301002",0,0,0,0,0,0,0,0,0,0
"FA0000421","THE JUICE BAR COLLECTIVE","2114 VINE ST","01/20/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.880307","-122.26872",0,0,0,0,0,0,0,0,0,0
"FA0001584","ONE GOOD CHOICE","2428 SHATTUCK AVE","12/17/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865198","-122.267579",0,0,0,0,0,0,0,0,0,0
"FA0001645","HIMALAYAN TANDOORI & CURRY","1645 SOLANO AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.891148","-122.283385",0,0,0,0,0,0,0,0,0,0
"FA0000472","TIP TOP LIQUORS & DELI  1099/1615","3012 SAN PABLO AVE","07/22/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.85168","-122.286595",0,0,0,0,0,0,0,0,0,0
"FA0000558","JAMES KENNEY REC CTR SNACK BAR","1720 EIGHTH ST","05/20/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.87198","-122.296695",0,0,0,0,0,0,0,0,0,0
"FA0001213","THE BLEEKER BISTRO","2498 TELEGRAPH AVE","10/14/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865121","-122.258455",1,0,0,0,0,0,0,0,0,0
"FA0001453","HANDLE BAR","982 984 UNIVERSITY AVE","07/23/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.868529","-122.294699",0,0,0,0,0,0,0,0,0,0
"FA0001057","ALTA BATES MEDICAL CTR FOOD SERV","2450 ASHBY AVE","05/28/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.856488","-122.257329",0,0,0,0,0,0,0,0,0,0
"FA0000646","MO'JOE CAFE","2517 SACRAMENTO ST","08/13/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.861539","-122.28079",0,0,0,0,0,0,0,0,0,0
"FA0000222","RIVOLI RESTAURANT","1539 SOLANO AVE","01/21/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.890984","-122.286311",0,0,0,0,0,0,0,0,0,0
"FA0000672","IMPERIAL TEA COURT","1511-F SHATTUCK AVE","11/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.879781","-122.269181",0,0,0,0,0,0,0,1,0,0
"FA0001529","DOT ISLAND GRILL","2431-A DURANT AVE","07/06/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.86769","-122.259939",0,1,0,0,0,0,0,1,0,0
"FA0000665","NINA'S CAFE","2703 SEVENTH ST","09/17/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.856469","-122.292868",0,0,0,0,0,0,0,0,0,0
"FA0000012","MI RANCHITO BAYSIDE MARKET","2032 SAN PABLO AVE","05/09/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.868592","-122.292058",0,0,0,0,0,0,0,0,0,0
"FA0000076","TURKISH KITCHEN INC.","1984 SHATTUCK AVE","01/28/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.872493","-122.268438",0,1,0,0,0,0,0,1,0,0
"FA0000380","ICI ICE CREAM","2948 COLLEGE AVE","09/18/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.857397","-122.253087",0,0,0,0,0,0,0,0,0,0
"FA0000005","MILAN  1099/1617","990 UNIVERSITY AVE","12/04/2013","05/16/2016 05:00:02 AM","Berkeley","CA","37.868561","-122.29454",0,0,0,0,0,0,0,0,0,0
"FA0000896","STAR MEATS LLC","3068 CLAREMONT AVE","11/10/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.854643","-122.248068",0,0,0,0,0,0,0,0,0,0
"FA0000785","VENUS RESTAURANT","2327 SHATTUCK AVE","09/30/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.867064","-122.267656",0,1,0,0,0,0,0,1,0,0
"FA0000531","CHEESE 'N STUFF","2442 DURANT AVE","02/03/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.867643","-122.260295",0,0,0,0,0,0,0,0,0,0
"FA0000769","KIP'S","2439 DURANT AVE","10/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.867745","-122.259528",0,0,0,0,0,0,0,0,0,0
"FA0000790","DOLLAR TREE #3454","2440 SHATTUCK AVE","11/06/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.865042","-122.267562",0,0,0,0,0,0,0,0,0,0
"FA0000677","MANDARIN HOUSE RESTAURANT","2519-D DURANT AVE","02/04/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.867935","-122.258021",0,0,0,0,0,0,0,0,0,0
"FA0000189","MONTEREY FISH MARKET","1582 HOPKINS ST","10/15/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.881868","-122.281567",0,0,0,0,0,0,0,0,0,0
"FA0000612","EDIBLE ARRANGEMENTS","3079 TELEGRAPH AVE","03/10/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.854387","-122.259886",0,0,0,0,0,0,0,0,0,0
"FA0000544","SHATTUCK MARKET","2441 SHATTUCK AVE","08/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.865326","-122.267454",0,0,0,0,0,0,0,0,0,0
"FA0000704","IPPUKU","2130 CENTER ST","02/09/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.870437","-122.267125",0,0,0,0,0,0,0,0,0,0
"FA0000386","DERBY FOOD CENTER","2707 COLLEGE AVE","02/04/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.861795","-122.253525",0,0,0,0,0,0,0,0,0,0
"FA0000100","THE ALBATROSS","1822 SAN PABLO AVE","11/19/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870823","-122.292779",0,0,0,0,0,0,0,0,0,0
"FA0001151","HOPKINS STREET BAKERY","1584 HOPKINS ST","01/27/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.88187","-122.281563",0,0,0,0,0,0,0,0,0,0
"FA0000240","BERKELEY TENNIS CLUB","1 TUNNEL RD","01/22/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.857937","-122.24328",0,0,0,0,0,0,0,0,0,0
"FA0000112","CAFE LEILA","1724 SAN PABLO AVE","05/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.872612","-122.293353",0,0,0,0,0,0,0,0,0,0
"FA0000760","REMY'S MEXICAN RESTAURANT","2506 HASTE ST","02/24/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.866095","-122.258066",0,0,0,0,0,0,0,1,0,0
"FA0001652","GUACAMOLE 61, LLC","1511 SHATTUCK AVE","","05/16/2016 05:00:03 AM","Berkeley","CA","37.879781","-122.269181",0,0,0,0,0,0,0,0,0,0
"FA0001441","STAGS","1030 MURRAY ST","03/12/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.85139","-122.288211",0,0,0,0,0,0,0,0,0,0
"FA0001197","HENRY'S PUB","2600 DURANT AVE","12/01/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.868164","-122.256314",0,0,0,0,0,0,0,0,0,0
"FA0000545","SHATTUCK CINEMA","2230 SHATTUCK AVE","08/28/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.868916","-122.267994",0,0,0,0,0,0,0,0,0,0
"FA0000573","THE PASTA SHOP & WILLY'S PROD.","1786 FOURTH ST","12/08/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870296","-122.300751",0,0,0,0,0,0,0,0,0,0
"FA0001321","ARTICHOKE BASILLE'S PIZZA","2590 DURANT AVE","11/09/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.868084","-122.25687",0,0,0,0,0,0,0,0,0,0
"FA0001485","723 TEA STATION","2431-B DURANT AVE","07/06/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.86769","-122.259939",0,0,0,0,0,0,0,0,0,0
"FA0001393","HOI POLLOI BREWPUB","1763 ALCATRAZ AVE","01/07/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.848647","-122.272151",0,0,0,0,0,0,0,0,0,0
"FA0000092","LEDGER'S LIQUOR","1399 UNIVERSITY AVE","12/04/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870121","-122.284626",0,0,0,0,0,0,0,0,0,0
"FA0000308","CAFE STRADA","2300 COLLEGE AVE","02/03/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.868957","-122.254552",0,0,0,0,0,0,0,0,0,0
"FA0000019","JACK-IN-THE-BOX","2197 SAN PABLO AVE","12/21/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.866531","-122.291234",0,0,0,0,0,0,0,0,0,0
"FA0000581","CAFE M","1799 FOURTH ST","01/17/2011","05/16/2016 05:00:02 AM","Berkeley","CA","37.870449","-122.300799",0,0,0,0,0,0,0,0,0,0
"FA0000432","LA BURRITA","1832 EUCLID AVE","01/26/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.875831","-122.260292",0,0,0,0,0,0,0,0,0,0
"FA0000448","JUNE TAYLOR COMPANY","2207 FOURTH ST","12/18/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.864728","-122.298989",0,0,0,0,0,0,0,0,0,0
"FA0001568","JOSHUYA BRASSERIE","2441 DWIGHT WAY","11/04/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865052","-122.259002",0,0,0,0,0,0,0,0,0,0
"FA0001622","ENDLESS SUMMER SWEETS LLC","2370 SHATTUCK AVE","02/25/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.866305","-122.267701",0,0,0,0,0,0,0,0,0,0
"FA0000111","BAHIA","1718 8TH ST","09/16/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.872116","-122.296738",0,0,0,0,0,0,0,0,0,0
"FA0001333","7-ELEVEN STORE #2369-36482A","2000 SAN PABLO AVE","05/16/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.868845","-122.29214",0,0,0,0,0,0,0,0,0,0
"FA0000095","BERKELEY FOSTER FREEZE","1199 UNIVERSITY AVE","10/13/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.86946","-122.28975",0,0,0,0,0,0,0,0,0,0
"FA0000411","PEET'S COFFEE & TEA/SOL","1825 SOLANO AVE","11/18/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.891368","-122.279257",0,0,0,0,0,0,0,0,0,0
"FA0001330","PATHOS RESTAURANT & BAR","2430 SHATTUCK AVE","06/24/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865217","-122.267581",0,0,0,0,0,0,0,0,0,0
"FA0000178","SABUY SABUY II","1233 SAN PABLO AVE","11/06/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.850851","-122.2845",0,0,0,0,0,0,0,0,0,0
"FA0001098","PHALANGES LLC DBA SUYA","2130 OXFORD ST","03/09/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870427","-122.265938",0,1,0,0,0,0,0,0,0,0
"FA0000608","FLAVORS OF INDIA","3211 COLLEGE AVE","01/04/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.851065","-122.252451",0,0,0,0,0,0,0,0,0,0
"FA0001119","KABANA RESTAURANT 1025","1025 UNIVERSITY AVE","03/12/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.868944","-122.29318",0,0,0,0,0,0,0,0,0,0
"FA0001525","TUPPER AND REED","2271 SHATTUCK AVE","02/03/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.868135","-122.267772",0,0,0,0,0,0,0,0,0,0
"FA0001559","ALEX MARKET","2440 SACRAMENTO ST","02/05/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.862426","-122.281234",0,0,0,0,0,0,0,0,0,0
"FA0000459","NORTHSIDE CAFE","1878 EUCLID AVE","08/04/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875264","-122.260177",0,0,0,0,0,0,0,0,0,0
"FA0001244","TROY 2","1843 SOLANO AVE","01/07/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.89139","-122.278864",0,1,0,0,0,0,0,0,0,0
"FA0000586","TOP DOG #5","2160 CENTER ST","04/29/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.870541","-122.266338",0,0,0,0,0,0,0,0,0,0
"FA0000244","FLACOS","3031 ADELINE ST","06/10/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.854069","-122.269223",0,0,0,0,0,0,0,0,0,0
"FA0000801","KAN'S CAFETERIA","1100 EASTSHORE HWY","12/10/2014","05/16/2016 05:00:03 AM","Berkeley","CA","37.885683","-122.308114",0,0,0,0,0,0,0,0,0,0
"FA0000146","SOOP","1511-A SHATTUCK AVE","01/20/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.879781","-122.269181",0,1,0,0,0,0,0,0,0,0
"FA0000002","CANNED FOODS GROCERY OUTLET","2001 FOURTH ST","12/30/2013","05/16/2016 05:00:02 AM","Berkeley","CA","37.866912","-122.2997",0,0,0,0,0,0,0,0,0,0
"FA0001322","CERTIFIED KITCHENS","2428 SHATTUCK AVE","07/27/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.865198","-122.267579",0,0,0,0,0,0,0,0,0,0
"FA0001032","INDUS VILLAGE","1920 SAN PABLO AVE","03/07/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.870095","-122.292545",0,0,0,0,0,0,0,0,0,0
"FA0000395","MANPUKU","2977 COLLEGE AVE","07/28/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.85662","-122.253008",0,0,0,0,0,0,0,0,0,0
"FA0001550","T & R RESTAURANT","1428 SAN PABLO AVE","03/09/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.877723","-122.294988",0,0,0,0,0,0,0,0,0,0
"FA0000438","URBANN TURBANN","1870 EUCLID AVE","07/23/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875304","-122.260185",0,0,0,0,0,0,0,0,0,0
"FA0001423","IMM THAI","2068 UNIVERSITY AVE","10/28/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871844","-122.270395",0,0,0,0,0,0,0,0,0,0
"FA0000776","LHASA KARNAK","2482 TELEGRAPH AVE","05/15/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.865388","-122.258495",0,0,0,0,0,0,0,0,0,0
"FA0000643","K C BARBEQUE","2613 SAN PABLO AVE","02/10/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858863","-122.288767",0,0,0,0,0,0,0,0,0,0
"FA0001083","CHA-YA RESTAURANT","1688 SHATTUCK AVE","11/16/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.876766","-122.268976",0,0,0,0,0,0,0,0,0,0
"FA0001345","SEASONS OF JAPAN","2122 SHATTUCK AVE","07/30/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870755","-122.268243",0,1,0,0,0,0,0,0,0,0
"FA0001306","EUREKA!","2068 CENTER ST","07/21/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870179","-122.269015",0,0,0,0,0,0,0,0,0,0
"FA0000078","ANH HONG-BO 7 MON RESTAURANT","2067 UNIVERSITY AVE","01/19/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.872097","-122.269089",0,1,0,0,0,0,0,0,0,0
"FA0000954","BEBOP","2975 COLLEGE AVE","03/23/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.856681","-122.253015",0,0,0,0,0,0,0,0,0,0
"FA0000639","JUAN'S PLACE","941 CARLETON ST","04/28/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.857453","-122.291032",0,0,0,0,0,0,0,0,0,0
"FA0001571","THE ADVOCATE","2635 ASHBY AVE","02/17/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.856981","-122.25351",0,0,0,0,0,0,0,0,0,0
"FA0000456","SACRAMENTO MARKET","2974 SACRAMENTO ST","01/29/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.853691","-122.279172",0,0,0,0,0,0,0,0,0,0
"FA0001343","PARIS BAGUETTE AMERICA INC.","2150 SHATTUCK AVE","08/28/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870347","-122.268074",0,1,0,0,0,0,0,0,0,0
"FA0000653","JUICE APPEAL","150 BERKELEY SQ","07/29/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.870615","-122.267763",0,0,0,0,0,0,0,0,0,0
"FA0000427","FAST FOODS RESTAURANT","1782 SHATTUCK AVE","08/31/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875133","-122.268798",0,0,0,0,0,0,0,0,0,0
"FA0000624","YALIS OXFORD STREET CAFE","1920 OXFORD ST","10/05/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.873526","-122.266293",0,1,0,0,0,0,0,0,0,0
"FA0000478","BERKELEY CITY JAIL","2171 MCKINLEY AVE","10/09/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.868842","-122.273863",0,0,0,0,0,0,0,0,0,0
"FA0000377","ELMWOOD CAFE","2900 COLLEGE AVE","02/11/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.858483","-122.253191",0,0,0,0,0,0,0,0,0,0
"FA0000160","GEORGE CATERING SERVICES","701 PAGE ST","12/17/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.875838","-122.303365",0,0,0,0,0,0,0,0,0,0
"FA0001580","VICTORY POINT CAFE","1797-A SHATTUCK AVE","02/09/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.87518","-122.26868",0,0,0,0,0,0,0,0,0,0
"FA0001527","BURRITOS INC.","2116 SHATTUCK AVE","11/24/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870747","-122.268241",0,0,0,0,0,0,0,0,0,0
"FA0001049","BERKELEY BOWL WEST #1-FOOD MKT","920 HEINZ AVE","02/22/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.853824","-122.290222",0,0,0,0,0,0,0,0,0,0
"FA0000235","XTRA OIL CO/CHEVRON/SHAT","2996 SHATTUCK AVE","06/25/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.855411","-122.266516",0,0,0,0,0,0,0,0,0,0
"FA0001596","THE SNACK SHACK","2505 HEARST AVE","03/07/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.875072","-122.260226",0,0,0,0,0,0,0,0,0,0
"FA0000468","BRENNAN'S","700 UNIVERSITY AVE","12/18/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.867307","-122.300468",0,0,0,0,0,0,0,0,0,0
"FA0001547","SUSHI SECRETS","2110 SHATTUCK AVE","02/25/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.870979","-122.268269",0,0,0,0,0,0,0,0,0,0
"FA0001463","PHILZ COFFEE","1313 9TH ST","03/30/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.879532","-122.297941",0,0,0,0,0,0,0,0,0,0
"FA0000149","SAUL'S RESTAURANT","1475 SHATTUCK AVE","10/29/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.880686","-122.269288",0,1,0,0,0,0,0,0,0,0
"FA0000225","AKEMI JAPANESE RESTAURANT","1695 SOLANO AVE","10/30/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.89118","-122.282775",0,0,0,0,0,0,0,1,0,0
"FA0000368","FRED'S MARKET  1644/1099","2521 TELEGRAPH AVE","12/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.864614","-122.258473",0,0,0,0,0,0,0,0,0,0
"FA0000333","BAGEL STREET CAFE","2148 CENTER ST","12/05/2014","05/16/2016 05:00:02 AM","Berkeley","CA","37.870465","-122.266915",0,0,0,0,0,0,0,0,0,0
"FA0000424","POULET","1685 SHATTUCK AVE","11/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.876745","-122.268862",0,1,0,0,0,0,0,0,0,0
"FA0001553","KATSUMI SUSHI","2521 DURANT AVE","10/13/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.867947","-122.257926",0,0,0,0,0,0,0,0,0,0
"FA0001354","AFC SUSHI @ SAFEWAY #691","1444 SHATTUCK AVE","12/03/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.881015","-122.269494",0,0,0,0,0,0,0,0,0,0
"FA0000294","ZATAR","1981 SHATTUCK AVE","11/12/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.872441","-122.268433",0,0,0,0,0,0,0,0,0,0
"FA0000547","LE BATEAU IVRE/DRUNKEN BOAT","2629 TELEGRAPH AVE","02/18/2016","05/16/2016 05:00:02 AM","Berkeley","CA","37.862105","-122.25882",0,0,0,0,0,0,0,0,0,0
"FA0000467","SKATES ON THE BAY","100 SEAWALL DR","12/04/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.863617","-122.317569",0,0,0,0,0,0,0,0,0,0
"FA0000412","AJANTA","1888 SOLANO AVE","08/21/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.891468","-122.277514",0,0,0,0,0,0,0,0,0,0
"FA0001142","BELLI PASTA","2016 SHATTUCK AVE","07/07/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.871885","-122.268388",0,0,0,0,0,0,0,0,0,0
"FA0000165","TOKYO FISH MARKET","1220 SAN PABLO AVE","10/02/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.881505","-122.296209",0,0,0,0,0,0,0,0,0,0
"FA0001027","PEET'S COFFEE & TEA/COL","3200 COLLEGE AVE","06/12/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.851039","-122.252448",0,0,0,0,0,0,0,0,0,0
"FA0001105","ARRIBA PERU","2556 TELEGRAPH AVE","11/13/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.863888","-122.258655",0,0,0,0,0,0,0,0,0,0
"FA0000297","PLEARN THAI RESTAURANT","1923 UNIVERSITY AVE","08/24/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.871686","-122.272352",0,0,0,0,0,0,0,0,0,0
"FA0000871","HUGH GROMAN CATERING","2316 HASTE ST","01/06/2016","05/16/2016 05:00:03 AM","Berkeley","CA","37.865493","-122.262816",0,0,0,0,0,0,0,0,0,0
"FA0001194","SLIVER","2132 CENTER ST","06/10/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.870424","-122.267222",0,1,0,0,0,0,0,0,0,0
"FA0001494","WHOLE FOODS MARKET #10530","1025 GILMAN ST","12/09/2015","05/16/2016 05:00:03 AM","Berkeley","CA","37.880245","-122.296973",0,0,0,0,0,0,0,0,0,0
"FA0000671","ALEGIO CHOCOLATE","1511 E SHATTUCK AVE","11/16/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.879781","-122.269181",0,0,0,0,0,0,0,0,0,0
"FA0000774","THAI NOODLE II","2426 TELEGRAPH AVE","09/03/2015","05/16/2016 05:00:02 AM","Berkeley","CA","37.866391","-122.2587",1,0,0,0,0,0,0,0,0,0
