"business_id","date","score","result","type"
"FA0001529","20131029",NA,NA,"routine"
"FA0001529","20130129",NA,NA,"routine"
"FA0001529","20120330",NA,NA,"routine"
"FA0001529","20110303",NA,NA,"routine"
"FA0001529","20100927",NA,NA,"routine"
"FA0001529","20100528",NA,NA,"routine"
"FA0001529","20090430",NA,NA,"routine"
"FA0001529","20080505",NA,NA,"routine"
"FA0001529","20070209",NA,NA,"followup"
"FA0001529","20070202",NA,NA,"followup"
"FA0001529","20070131",NA,NA,"routine"
"FA0001533","20160510",NA,NA,"followup"
"FA0001533","20160408",NA,NA,"followup"
"FA0001533","20160302",NA,NA,"followup"
"FA0001533","20160224",NA,NA,"routine"
"FA0001533","20150619",NA,NA,"followup"
"FA0001533","20150605",NA,NA,"routine"
"FA0001533","20141209",NA,NA,"followup"
"FA0001533","20141119",NA,NA,"routine"
"FA0001533","20140313",NA,NA,"routine"
"FA0001533","20130919",NA,NA,"routine"
"FA0001533","20130208",NA,NA,"routine"
"FA0001533","20120801",NA,NA,"routine"
"FA0001533","20120104",NA,NA,"routine"
"FA0001533","20110627",NA,NA,"routine"
"FA0001533","20110407",NA,NA,"routine"
"FA0001533","20101108",NA,NA,"routine"
"FA0001533","20100216",NA,NA,"followup"
"FA0001533","20100216",NA,NA,"routine"
"FA0001533","20081222",NA,NA,"followup"
"FA0001533","20080725",NA,NA,"routine"
"FA0001533","20071226",NA,NA,"routine"
"FA0001535","20160512",NA,NA,"routine"
"FA0001535","20151203",NA,NA,"followup"
"FA0001535","20151120",NA,NA,"followup"
"FA0001535","20151014",NA,NA,"routine"
"FA0001535","20150123",NA,NA,"routine"
"FA0001535","20140409",NA,NA,"routine"
"FA0001535","20131003",NA,NA,"routine"
"FA0001535","20130213",NA,NA,"routine"
"FA0001535","20120802",NA,NA,"routine"
"FA0001535","20120110",NA,NA,"routine"
"FA0001535","20120101",NA,NA,"routine"
"FA0001535","20110927",NA,NA,"routine"
"FA0001535","20101129",NA,NA,"followup"
"FA0001535","20101121",NA,NA,"routine"
"FA0001535","20100423",NA,NA,"routine"
"FA0001535","20080222",NA,NA,"followup"
"FA0001535","20080208",NA,NA,"routine"
"FA0001535","20070119",NA,NA,"routine"
"FA0001540","20160316",NA,NA,"followup"
"FA0001540","20160309",NA,NA,"routine"
"FA0001540","20150701",NA,NA,"routine"
"FA0001540","20140915",NA,NA,"followup"
"FA0001540","20140904",NA,NA,"routine"
"FA0001540","20131203",NA,NA,"followup"
"FA0001540","20131107",NA,NA,"routine"
"FA0001540","20130214",NA,NA,"routine"
"FA0001540","20120320",NA,NA,"followup"
"FA0001540","20120308",NA,NA,"routine"
"FA0001540","20111214",NA,NA,"routine"
"FA0001540","20110321",NA,NA,"followup"
"FA0001540","20110215",NA,NA,"routine"
"FA0001540","20100910",NA,NA,"routine"
"FA0001540","20081219",NA,NA,"routine"
"FA0001540","20070628",NA,NA,"routine"
"FA0001544","20151112",NA,NA,"followup"
"FA0001544","20151105",NA,NA,"routine"
"FA0001544","20140904",NA,NA,"routine"
"FA0001544","20130802",NA,NA,"routine"
"FA0001544","20120216",NA,NA,"routine"
"FA0001544","20110719",NA,NA,"routine"
"FA0001544","20110323",NA,NA,"routine"
"FA0001544","20101102",NA,NA,"routine"
"FA0001544","20100311",NA,NA,"routine"
"FA0001544","20090318",NA,NA,"routine"
"FA0001544","20080229",NA,NA,"routine"
"FA0001544","20070302",NA,NA,"routine"
"FA0001552","20151216",NA,NA,"followup"
"FA0001552","20151202",NA,NA,"routine"
"FA0001552","20141104",NA,NA,"followup"
"FA0001552","20141103",NA,NA,"routine"
"FA0001552","20140313",NA,NA,"routine"
"FA0001552","20130919",NA,NA,"routine"
"FA0001552","20130206",NA,NA,"routine"
"FA0001552","20120711",NA,NA,"routine"
"FA0001552","20111216",NA,NA,"routine"
"FA0001552","20110421",NA,NA,"routine"
"FA0001552","20101105",NA,NA,"routine"
"FA0001552","20100519",NA,NA,"routine"
"FA0001552","20100119",NA,NA,"followup"
"FA0001552","20091201",NA,NA,"routine"
"FA0001552","20090311",NA,NA,"followup"
"FA0001552","20081222",NA,NA,"followup"
"FA0001552","20080724",NA,NA,"routine"
"FA0001552","20080319",NA,NA,"followup"
"FA0001552","20071228",NA,NA,"routine"
"FA0001562","20160303",NA,NA,"followup"
"FA0001562","20160218",NA,NA,"routine"
"FA0001562","20150817",NA,NA,"followup"
"FA0001562","20150803",NA,NA,"routine"
"FA0001562","20150619",NA,NA,"complaint"
"FA0001562","20150217",NA,NA,"followup"
"FA0001562","20150130",NA,NA,"routine"
"FA0001562","20140710",NA,NA,"routine"
"FA0001562","20140219",NA,NA,"routine"
"FA0001562","20130812",NA,NA,"followup"
"FA0001562","20130808",NA,NA,"followup"
"FA0001562","20130717",NA,NA,"routine"
"FA0001562","20130717",NA,NA,"routine"
"FA0001562","20130124",NA,NA,"routine"
"FA0001562","20120808",NA,NA,"routine"
"FA0001562","20120309",NA,NA,"routine"
"FA0001562","20110727",NA,NA,"routine"
"FA0001562","20110217",NA,NA,"routine"
"FA0001562","20101008",NA,NA,"routine"
"FA0001562","20100226",NA,NA,"routine"
"FA0001562","20080303",NA,NA,"followup"
"FA0001562","20080213",NA,NA,"routine"
"FA0001562","20070921",NA,NA,"routine"
"FA0001567","20150619",NA,NA,"routine"
"FA0001567","20150105",NA,NA,"followup"
"FA0001567","20141215",NA,NA,"routine"
"FA0001567","20140625",NA,NA,"followup"
"FA0001567","20140603",NA,NA,"routine"
"FA0001567","20131205",NA,NA,"followup"
"FA0001567","20131115",NA,NA,"routine"
"FA0001567","20130514",NA,NA,"routine"
"FA0001567","20121113",NA,NA,"routine"
"FA0001567","20111128",NA,NA,"routine"
"FA0001567","20110615",NA,NA,"routine"
"FA0001567","20101221",NA,NA,"routine"
"FA0001567","20100512",NA,NA,"routine"
"FA0001567","20091016",NA,NA,"routine"
"FA0001567","20081010",NA,NA,"routine"
"FA0001567","20070328",NA,NA,"routine"
"FA0001567","20070102",NA,NA,"routine"
"FA0001568","20160201",NA,NA,"followup"
"FA0001568","20160119",NA,NA,"followup"
"FA0001568","20160108",NA,NA,"routine"
"FA0001568","20150217",NA,NA,"followup"
"FA0001568","20150203",NA,NA,"followup"
"FA0001568","20150115",NA,NA,"routine"
"FA0001568","20131204",NA,NA,"routine"
"FA0001568","20121101",NA,NA,"routine"
"FA0001568","20120214",NA,NA,"routine"
"FA0001568","20111026",NA,NA,"routine"
"FA0001568","20110323",NA,NA,"routine"
"FA0001568","20101015",NA,NA,"routine"
"FA0001568","20100311",NA,NA,"routine"
"FA0001568","20080404",NA,NA,"routine"
"FA0001568","20070402",NA,NA,"followup"
"FA0001568","20070320",NA,NA,"routine"
"FA0001569","20151118",NA,NA,"followup"
"FA0001569","20151102",NA,NA,"routine"
"FA0001569","20140916",NA,NA,"routine"
"FA0001569","20130806",NA,NA,"routine"
"FA0001569","20120409",NA,NA,"routine"
"FA0001569","20111115",NA,NA,"routine"
"FA0001569","20101013",NA,NA,"followup"
"FA0001569","20101006",NA,NA,"routine"
"FA0001569","20100324",NA,NA,"followup"
"FA0001569","20100318",NA,NA,"routine"
"FA0001569","20090309",NA,NA,"routine"
"FA0001569","20080321",NA,NA,"routine"
"FA0001569","20070306",NA,NA,"routine"
"FA0001570","20160302",NA,NA,"followup"
"FA0001570","20160219",NA,NA,"routine"
"FA0001570","20150115",NA,NA,"routine"
"FA0001570","20150115",NA,NA,"routine"
"FA0001570","20131217",NA,NA,"routine"
"FA0001570","20121102",NA,NA,"routine"
"FA0001570","20120222",NA,NA,"routine"
"FA0001570","20111027",NA,NA,"routine"
"FA0001570","20110322",NA,NA,"routine"
"FA0001570","20101015",NA,NA,"routine"
"FA0001570","20090313",NA,NA,"routine"
"FA0001570","20080208",NA,NA,"routine"
"FA0001570","20070306",NA,NA,"routine"
"FA0001575","20151222",NA,NA,"followup"
"FA0001575","20151216",NA,NA,"routine"
"FA0001575","20150507",NA,NA,"followup"
"FA0001575","20150422",NA,NA,"routine"
"FA0001575","20141016",NA,NA,"followup"
"FA0001575","20141007",NA,NA,"routine"
"FA0001575","20140716",NA,NA,"followup"
"FA0001575","20131217",NA,NA,"followup"
"FA0001575","20131213",NA,NA,"routine"
"FA0001575","20130214",NA,NA,"routine"
"FA0001575","20120724",NA,NA,"routine"
"FA0001575","20111202",NA,NA,"routine"
"FA0001575","20101103",NA,NA,"routine"
"FA0001575","20100219",NA,NA,"followup"
"FA0001575","20100219",NA,NA,"followup"
"FA0001575","20100219",NA,NA,"routine"
"FA0001575","20081222",NA,NA,"followup"
"FA0001575","20081222",NA,NA,"followup"
"FA0001575","20081217",NA,NA,"followup"
"FA0001575","20081217",NA,NA,"routine"
"FA0001575","20071218",NA,NA,"routine"
"FA0001576","20160406",NA,NA,"followup"
"FA0001576","20160404",NA,NA,"routine"
"FA0001576","20150616",NA,NA,"followup"
"FA0001576","20150609",NA,NA,"followup"
"FA0001576","20150604",NA,NA,"followup"
"FA0001576","20150527",NA,NA,"routine"
"FA0001576","20141110",NA,NA,"followup"
"FA0001576","20141027",NA,NA,"routine"
"FA0001576","20141027",NA,NA,"routine"
"FA0001576","20140303",NA,NA,"followup"
"FA0001576","20140205",NA,NA,"routine"
"FA0001576","20130726",NA,NA,"followup"
"FA0001576","20130718",NA,NA,"routine"
"FA0001576","20130509",NA,NA,"complaint"
"FA0001576","20130201",NA,NA,"followup"
"FA0001576","20130130",NA,NA,"routine"
"FA0001577","20151208",NA,NA,"followup"
"FA0001577","20151112",NA,NA,"routine"
"FA0001577","20150331",NA,NA,"followup"
"FA0001577","20150324",NA,NA,"routine"
"FA0001577","20141119",NA,NA,"followup"
"FA0001577","20141113",NA,NA,"followup"
"FA0001577","20141106",NA,NA,"followup"
"FA0001577","20141028",NA,NA,"routine"
"FA0001577","20140226",NA,NA,"routine"
"FA0001577","20130726",NA,NA,"routine"
"FA0001577","20121218",NA,NA,"routine"
"FA0001577","20120307",NA,NA,"routine"
"FA0001577","20111129",NA,NA,"routine"
"FA0001577","20110310",NA,NA,"followup"
"FA0001577","20110309",NA,NA,"followup"
"FA0001577","20110308",NA,NA,"routine"
"FA0001577","20101012",NA,NA,"routine"
"FA0001577","20081216",NA,NA,"routine"
"FA0001577","20070404",NA,NA,"routine"
"FA0001578","20160421",NA,NA,"followup"
"FA0001578","20160420",NA,NA,"followup"
"FA0001578","20160418",NA,NA,"followup"
"FA0001578","20160415",NA,NA,"routine"
"FA0001578","20151029",NA,NA,"followup"
"FA0001578","20151015",NA,NA,"routine"
"FA0001578","20150310",NA,NA,"followup"
"FA0001578","20150305",NA,NA,"followup"
"FA0001578","20150303",NA,NA,"routine"
"FA0001578","20140922",NA,NA,"followup"
"FA0001578","20140915",NA,NA,"routine"
"FA0001578","20140730",NA,NA,"followup"
"FA0001578","20140723",NA,NA,"complaint"
"FA0001578","20140722",NA,NA,"complaint"
"FA0001578","20140618",NA,NA,"followup"
"FA0001578","20140610",NA,NA,"routine"
"FA0001578","20140529",NA,NA,"routine"
"FA0001578","20130705",NA,NA,"routine"
"FA0001578","20130528",NA,NA,"complaint"
"FA0001578","20130401",NA,NA,"routine"
"FA0001578","20120911",NA,NA,"complaint"
"FA0001578","20120214",NA,NA,"followup"
"FA0001578","20120209",NA,NA,"complaint"
"FA0001578","20120131",NA,NA,"routine"
"FA0001578","20111117",NA,NA,"followup"
"FA0001578","20111108",NA,NA,"followup"
"FA0001578","20111028",NA,NA,"followup"
"FA0001578","20111018",NA,NA,"routine"
"FA0001578","20110725",NA,NA,"complaint"
"FA0001578","20110311",NA,NA,"routine"
"FA0001578","20101115",NA,NA,"routine"
"FA0001578","20100730",NA,NA,"followup"
"FA0001578","20100728",NA,NA,"complaint"
"FA0001578","20100525",NA,NA,"followup"
"FA0001578","20100525",NA,NA,"routine"
"FA0001578","20091014",NA,NA,"followup"
"FA0001578","20091014",NA,NA,"followup"
"FA0001578","20091013",NA,NA,"followup"
"FA0001578","20091012",NA,NA,"complaint"
"FA0001578","20091012",NA,NA,"complaint"
"FA0001578","20090515",NA,NA,"routine"
"FA0001578","20081226",NA,NA,"followup"
"FA0001578","20080402",NA,NA,"routine"
"FA0001578","20071221",NA,NA,"complaint"
"FA0001578","20071221",NA,NA,"followup"
"FA0001578","20071120",NA,NA,"followup"
"FA0001578","20071031",NA,NA,"routine"
"FA0001578","20071017",NA,NA,"routine"
"FA0001578","20070618",NA,NA,"routine"
"FA0001578","20070307",NA,NA,"followup"
"FA0001578","20070226",NA,NA,"followup"
"FA0001578","20070221",NA,NA,"complaint"
"FA0001578","20070131",NA,NA,"routine"
"FA0001581","20160315",NA,NA,"followup"
"FA0001581","20160301",NA,NA,"routine"
"FA0001581","20150915",NA,NA,"followup"
"FA0001581","20150729",NA,NA,"followup"
"FA0001581","20150721",NA,NA,"followup"
"FA0001581","20150717",NA,NA,"routine"
"FA0001581","20150309",NA,NA,"followup"
"FA0001581","20150227",NA,NA,"followup"
"FA0001581","20150127",NA,NA,"routine"
"FA0001581","20140611",NA,NA,"routine"
"FA0001581","20130510",NA,NA,"routine"
"FA0001581","20121004",NA,NA,"routine"
"FA0001581","20120308",NA,NA,"routine"
"FA0001581","20111013",NA,NA,"routine"
"FA0001581","20110428",NA,NA,"routine"
"FA0001581","20101221",NA,NA,"followup"
"FA0001581","20101119",NA,NA,"followup"
"FA0001581","20101116",NA,NA,"followup"
"FA0001581","20101104",NA,NA,"followup"
"FA0001581","20101028",NA,NA,"routine"
"FA0001581","20091218",NA,NA,"routine"
"FA0001581","20080320",NA,NA,"followup"
"FA0001581","20080227",NA,NA,"routine"
"FA0001581","20070907",NA,NA,"routine"
"FA0001583","20160107",NA,NA,"followup"
"FA0001583","20160107",NA,NA,"followup"
"FA0001583","20151214",NA,NA,"routine"
"FA0001583","20150625",NA,NA,"followup"
"FA0001583","20150611",NA,NA,"routine"
"FA0001583","20141219",NA,NA,"followup"
"FA0001583","20141210",NA,NA,"routine"
"FA0001583","20140508",NA,NA,"routine"
"FA0001583","20130322",NA,NA,"routine"
"FA0001583","20120914",NA,NA,"routine"
"FA0001583","20120216",NA,NA,"routine"
"FA0001583","20110707",NA,NA,"routine"
"FA0001583","20101221",NA,NA,"followup"
"FA0001583","20101209",NA,NA,"followup"
"FA0001583","20101129",NA,NA,"followup"
"FA0001583","20101021",NA,NA,"routine"
"FA0001583","20100330",NA,NA,"routine"
"FA0001583","20080307",NA,NA,"followup"
"FA0001583","20080102",NA,NA,"routine"
"FA0001593","20160223",NA,NA,"routine"
"FA0001593","20150224",NA,NA,"routine"
"FA0001593","20150218",NA,NA,"routine"
"FA0001593","20131003",NA,NA,"routine"
"FA0001593","20121102",NA,NA,"routine"
"FA0001593","20120117",NA,NA,"routine"
"FA0001593","20110818",NA,NA,"followup"
"FA0001593","20110816",NA,NA,"followup"
"FA0001593","20110801",NA,NA,"routine"
"FA0001593","20110602",NA,NA,"followup"
"FA0001593","20110418",NA,NA,"followup"
"FA0001593","20110311",NA,NA,"routine"
"FA0001593","20110211",NA,NA,"routine"
"FA0001593","20101110",NA,NA,"followup"
"FA0001593","20101018",NA,NA,"followup"
"FA0001593","20100921",NA,NA,"followup"
"FA0001593","20100902",NA,NA,"routine"
"FA0001593","20100402",NA,NA,"routine"
"FA0001593","20090508",NA,NA,"followup"
"FA0001593","20090313",NA,NA,"routine"
"FA0001593","20090313",NA,NA,"followup"
"FA0001593","20080423",NA,NA,"complaint"
"FA0001593","20080421",NA,NA,"complaint"
"FA0001593","20080319",NA,NA,"routine"
"FA0001593","20070718",NA,NA,"followup"
"FA0001593","20070524",NA,NA,"complaint"
"FA0001593","20070504",NA,NA,"routine"
"FA0001593","20070427",NA,NA,"complaint"
"FA0001613","20160330",NA,NA,"followup"
"FA0001613","20160302",NA,NA,"routine"
"FA0001613","20150512",NA,NA,"followup"
"FA0001613","20150507",NA,NA,"routine"
"FA0001613","20141024",NA,NA,"followup"
"FA0001613","20141009",NA,NA,"routine"
"FA0001613","20131205",NA,NA,"routine"
"FA0001613","20130227",NA,NA,"routine"
"FA0001613","20120307",NA,NA,"routine"
"FA0001613","20101208",NA,NA,"routine"
"FA0001613","20100216",NA,NA,"followup"
"FA0001613","20100129",NA,NA,"routine"
"FA0001613","20081226",NA,NA,"followup"
"FA0001613","20081210",NA,NA,"routine"
"FA0001621","20160311",NA,NA,"followup"
"FA0001621","20160308",NA,NA,"routine"
"FA0001621","20150908",NA,NA,"followup"
"FA0001621","20150902",NA,NA,"routine"
"FA0001621","20141208",NA,NA,"followup"
"FA0001621","20141124",NA,NA,"routine"
"FA0001621","20140122",NA,NA,"routine"
"FA0001621","20130417",NA,NA,"routine"
"FA0001621","20120131",NA,NA,"followup"
"FA0001621","20120125",NA,NA,"routine"
"FA0001621","20111128",NA,NA,"followup"
"FA0001621","20111118",NA,NA,"routine"
"FA0001621","20110119",NA,NA,"routine"
"FA0001621","20100914",NA,NA,"routine"
"FA0001621","20091109",NA,NA,"complaint"
"FA0001621","20091029",NA,NA,"followup"
"FA0001621","20091020",NA,NA,"followup"
"FA0001621","20090812",NA,NA,"complaint"
"FA0001621","20090211",NA,NA,"routine"
"FA0001621","20080125",NA,NA,"routine"
"FA0001621","20071206",NA,NA,"routine"
"FA0001621","20070604",NA,NA,"followup"
"FA0001621","20070508",NA,NA,"routine"
"FA0001621","20070307",NA,NA,"routine"
"FA0001627","20160314",NA,NA,"followup"
"FA0001627","20160129",NA,NA,"routine"
"FA0001627","20150206",NA,NA,"routine"
"FA0001627","20140220",NA,NA,"routine"
"FA0001627","20130617",NA,NA,"routine"
"FA0001627","20120322",NA,NA,"followup"
"FA0001627","20120216",NA,NA,"routine"
"FA0001627","20111221",NA,NA,"routine"
"FA0001627","20111107",NA,NA,"complaint"
"FA0001627","20111103",NA,NA,"complaint"
"FA0001627","20111101",NA,NA,"complaint"
"FA0001627","20110525",NA,NA,"followup"
"FA0001627","20110418",NA,NA,"routine"
"FA0001627","20100721",NA,NA,"routine"
"FA0001627","20080319",NA,NA,"routine"
"FA0001627","20070530",NA,NA,"routine"
"FA0001628","20160119",NA,NA,"followup"
"FA0001628","20151119",NA,NA,"routine"
"FA0001628","20150225",NA,NA,"routine"
"FA0001628","20131113",NA,NA,"routine"
"FA0001628","20130226",NA,NA,"routine"
"FA0001628","20121009",NA,NA,"followup"
"FA0001628","20120730",NA,NA,"routine"
"FA0001628","20120201",NA,NA,"followup"
"FA0001628","20120130",NA,NA,"routine"
"FA0001628","20111019",NA,NA,"routine"
"FA0001628","20110214",NA,NA,"routine"
"FA0001628","20101021",NA,NA,"followup"
"FA0001628","20100914",NA,NA,"routine"
"FA0001628","20091016",NA,NA,"routine"
"FA0001628","20090427",NA,NA,"routine"
"FA0001628","20080523",NA,NA,"routine"
"FA0001628","20070507",NA,NA,"routine"
"FA0001636","20160405",NA,NA,"followup"
"FA0001636","20160322",NA,NA,"followup"
"FA0001636","20160303",NA,NA,"routine"
"FA0001636","20150806",NA,NA,"routine"
"FA0001636","20141113",NA,NA,"followup"
"FA0001636","20141030",NA,NA,"routine"
"FA0001636","20140213",NA,NA,"followup"
"FA0001636","20140206",NA,NA,"followup"
"FA0001636","20131209",NA,NA,"routine"
"FA0001636","20130419",NA,NA,"routine"
"FA0001636","20120316",NA,NA,"followup"
"FA0001636","20120124",NA,NA,"routine"
"FA0001636","20111128",NA,NA,"followup"
"FA0001636","20111118",NA,NA,"routine"
"FA0001636","20110113",NA,NA,"routine"
"FA0001636","20100719",NA,NA,"routine"
"FA0001636","20090728",NA,NA,"complaint"
"FA0001636","20090212",NA,NA,"routine"
"FA0001636","20080303",NA,NA,"routine"
"FA0001636","20080117",NA,NA,"routine"
"FA0001636","20070514",NA,NA,"routine"
"FA0001655","20160120",NA,NA,"followup"
"FA0001655","20160119",NA,NA,"followup"
"FA0001655","20160115",NA,NA,"routine"
"FA0001655","20150617",NA,NA,"routine"
"FA0001655","20141204",NA,NA,"routine"
"FA0001655","20140320",NA,NA,"routine"
"FA0001655","20131001",NA,NA,"routine"
"FA0001655","20130215",NA,NA,"routine"
"FA0001655","20120808",NA,NA,"routine"
"FA0001655","20120202",NA,NA,"routine"
"FA0001655","20111012",NA,NA,"routine"
"FA0001655","20110309",NA,NA,"routine"
"FA0001655","20101019",NA,NA,"routine"
"FA0001655","20100212",NA,NA,"routine"
"FA0001655","20080320",NA,NA,"routine"
"FA0001655","20070329",NA,NA,"followup"
"FA0001655","20070328",NA,NA,"routine"
"FA0001668","20160512",NA,NA,"routine"
"FA0001668","20151105",NA,NA,"followup"
"FA0001668","20151028",NA,NA,"followup"
"FA0001668","20151009",NA,NA,"routine"
"FA0001668","20150324",NA,NA,"followup"
"FA0001668","20150317",NA,NA,"routine"
"FA0001668","20140924",NA,NA,"followup"
"FA0001668","20140916",NA,NA,"routine"
"FA0001668","20130628",NA,NA,"routine"
"FA0001668","20120618",NA,NA,"routine"
"FA0001668","20110321",NA,NA,"routine"
"FA0001668","20101122",NA,NA,"followup"
"FA0001668","20101025",NA,NA,"routine"
"FA0001668","20091112",NA,NA,"routine"
"FA0001668","20080227",NA,NA,"followup"
"FA0001668","20080220",NA,NA,"routine"
"FA0001668","20070504",NA,NA,"routine"
"FA0001669","20160128",NA,NA,"followup"
"FA0001669","20160126",NA,NA,"followup"
"FA0001669","20160120",NA,NA,"followup"
"FA0001669","20160113",NA,NA,"routine"
"FA0001669","20150803",NA,NA,"followup"
"FA0001669","20150729",NA,NA,"followup"
"FA0001669","20150626",NA,NA,"routine"
"FA0001669","20150206",NA,NA,"followup"
"FA0001669","20150106",NA,NA,"routine"
"FA0001669","20140604",NA,NA,"routine"
"FA0001669","20121210",NA,NA,"followup"
"FA0001669","20121029",NA,NA,"routine"
"FA0001669","20120213",NA,NA,"followup"
"FA0001669","20120126",NA,NA,"routine"
"FA0001669","20111010",NA,NA,"routine"
"FA0001669","20110712",NA,NA,"followup"
"FA0001669","20110623",NA,NA,"followup"
"FA0001669","20110610",NA,NA,"routine"
"FA0001669","20110126",NA,NA,"followup"
"FA0001669","20110105",NA,NA,"followup"
"FA0001669","20101216",NA,NA,"routine"
"FA0001669","20100504",NA,NA,"followup"
"FA0001669","20100504",NA,NA,"routine"
"FA0001669","20090421",NA,NA,"routine"
"FA0001669","20080516",NA,NA,"followup"
"FA0001669","20080505",NA,NA,"routine"
"FA0001669","20070403",NA,NA,"followup"
"FA0001669","20070315",NA,NA,"routine"
"FA0001675","20160413",NA,NA,"routine"
"FA0001675","20160411",NA,NA,"routine"
"FA0001675","20151201",NA,NA,"complaint"
"FA0001675","20151124",NA,NA,"complaint"
"FA0001675","20150617",NA,NA,"routine"
"FA0001675","20150108",NA,NA,"followup"
"FA0001675","20141124",NA,NA,"routine"
"FA0001675","20140611",NA,NA,"routine"
"FA0001675","20140611",NA,NA,"routine"
"FA0001675","20131017",NA,NA,"routine"
"FA0001675","20130410",NA,NA,"routine"
"FA0001675","20121010",NA,NA,"routine"
"FA0001675","20120207",NA,NA,"routine"
"FA0001675","20111014",NA,NA,"routine"
"FA0001675","20110204",NA,NA,"routine"
"FA0001675","20100928",NA,NA,"routine"
"FA0001675","20090916",NA,NA,"complaint"
"FA0001675","20081218",NA,NA,"routine"
"FA0001675","20081217",NA,NA,"followup"
"FA0001675","20070501",NA,NA,"routine"
"FA0001681","20160222",NA,NA,"followup"
"FA0001681","20160111",NA,NA,"routine"
"FA0001681","20150121",NA,NA,"routine"
"FA0001681","20131220",NA,NA,"routine"
"FA0001681","20121101",NA,NA,"routine"
"FA0001681","20120127",NA,NA,"routine"
"FA0001681","20111003",NA,NA,"complaint"
"FA0001681","20110927",NA,NA,"routine"
"FA0001681","20110307",NA,NA,"routine"
"FA0001681","20100915",NA,NA,"routine"
"FA0001681","20080612",NA,NA,"routine"
"FA0001681","20070525",NA,NA,"routine"
"FA0001687","20160425",NA,NA,"routine"
"FA0001687","20151019",NA,NA,"followup"
"FA0001687","20151002",NA,NA,"routine"
"FA0001687","20150304",NA,NA,"routine"
"FA0001687","20141010",NA,NA,"followup"
"FA0001687","20140908",NA,NA,"routine"
"FA0001687","20130506",NA,NA,"routine"
"FA0001687","20120209",NA,NA,"routine"
"FA0001687","20110713",NA,NA,"routine"
"FA0001687","20110218",NA,NA,"routine"
"FA0001687","20101104",NA,NA,"followup"
"FA0001687","20101014",NA,NA,"followup"
"FA0001687","20101008",NA,NA,"routine"
"FA0001687","20090102",NA,NA,"routine"
"FA0001687","20080307",NA,NA,"followup"
"FA0001687","20071015",NA,NA,"followup"
"FA0001687","20070926",NA,NA,"followup"
"FA0001687","20070810",NA,NA,"routine"
"FA0001691","20151119",NA,NA,"routine"
"FA0001691","20150331",NA,NA,"followup"
"FA0001691","20150325",NA,NA,"followup"
"FA0001691","20150318",NA,NA,"routine"
"FA0001691","20141118",NA,NA,"followup"
"FA0001691","20141009",NA,NA,"routine"
"FA0001691","20131031",NA,NA,"routine"
"FA0001691","20120712",NA,NA,"routine"
"FA0001691","20111208",NA,NA,"routine"
"FA0001691","20110118",NA,NA,"routine"
"FA0001691","20090102",NA,NA,"routine"
"FA0001691","20071129",NA,NA,"complaint"
"FA0001691","20071121",NA,NA,"complaint"
"FA0001691","20071120",NA,NA,"followup"
"FA0001691","20071119",NA,NA,"complaint"
"FA0001691","20071119",NA,NA,"followup"
"FA0001691","20070305",NA,NA,"followup"
"FA0001691","20070220",NA,NA,"routine"
"FA0001716","20160421",NA,NA,"routine"
"FA0001716","20151008",NA,NA,"routine"
"FA0001716","20150224",NA,NA,"routine"
"FA0001716","20140829",NA,NA,"routine"
"FA0001716","20131210",NA,NA,"routine"
"FA0001716","20121219",NA,NA,"routine"
"FA0001716","20111228",NA,NA,"routine"
"FA0001716","20110111",NA,NA,"routine"
"FA0001716","20081208",NA,NA,"routine"
"FA0001720","20160510",NA,NA,"routine"
"FA0001720","20151105",NA,NA,"routine"
"FA0001720","20150424",NA,NA,"followup"
"FA0001720","20150410",NA,NA,"routine"
"FA0001720","20140924",NA,NA,"followup"
"FA0001720","20140923",NA,NA,"routine"
"FA0001720","20140305",NA,NA,"routine"
"FA0001720","20130724",NA,NA,"routine"
"FA0001720","20130115",NA,NA,"routine"
"FA0001720","20120608",NA,NA,"routine"
"FA0001720","20101210",NA,NA,"routine"
"FA0001720","20100119",NA,NA,"followup"
"FA0001720","20100119",NA,NA,"routine"
"FA0001720","20090102",NA,NA,"followup"
"FA0001720","20081210",NA,NA,"routine"
"FA0001721","20160512",NA,NA,"complaint"
"FA0001721","20160510",NA,NA,"routine"
"FA0001721","20151106",NA,NA,"routine"
"FA0001721","20150424",NA,NA,"routine"
"FA0001721","20141021",NA,NA,"routine"
"FA0001721","20140429",NA,NA,"routine"
"FA0001721","20131010",NA,NA,"followup"
"FA0001721","20131007",NA,NA,"routine"
"FA0001721","20130516",NA,NA,"routine"
"FA0001721","20121107",NA,NA,"routine"
"FA0001721","20120319",NA,NA,"routine"
"FA0001721","20110208",NA,NA,"routine"
"FA0001721","20101210",NA,NA,"followup"
"FA0001721","20101021",NA,NA,"routine"
"FA0001721","20100603",NA,NA,"routine"
"FA0001721","20090924",NA,NA,"routine"
"FA0001721","20081021",NA,NA,"routine"
"FA0001721","20080407",NA,NA,"routine"
"FA0001721","20070322",NA,NA,"followup"
"FA0001721","20070314",NA,NA,"routine"
"FA0001722","20151116",NA,NA,"routine"
"FA0001722","20141208",NA,NA,"routine"
"FA0001722","20140506",NA,NA,"routine"
"FA0001722","20131007",NA,NA,"routine"
"FA0001722","20130517",NA,NA,"routine"
"FA0001722","20121109",NA,NA,"routine"
"FA0001722","20120312",NA,NA,"routine"
"FA0001722","20110304",NA,NA,"routine"
"FA0001722","20100913",NA,NA,"routine"
